region_id,timestamp,energy_consumption,building_type,population_density,historical_peak
R1,2025-01-04 16:00:00,297.94868355564824,Commercial,1608,305.76676626309336
R2,2025-01-04 16:00:00,394.9242204182708,Industrial,6048,309.86627864694026
R3,2025-01-04 16:00:00,325.24806735848296,Residential,4721,452.8432552361868
R4,2025-01-04 16:00:00,140.67455861326005,Industrial,4577,432.63562305094223
R1,2025-01-04 17:00:00,298.44059058488835,Industrial,2123,438.8471253771014
R2,2025-01-04 17:00:00,268.8433323982956,Commercial,5287,372.60286943388655
R3,2025-01-04 17:00:00,80.05190405839832,Industrial,2761,484.27119581527404
R4,2025-01-04 17:00:00,374.62840469859674,Industrial,7051,431.01552856677677
R1,2025-01-04 18:00:00,71.635102627183,Commercial,5822,492.57242939507023
R2,2025-01-04 18:00:00,377.3106595025053,Industrial,4950,350.10970434587614
R3,2025-01-04 18:00:00,295.84762394758366,Residential,4384,382.02508513954814
R4,2025-01-04 18:00:00,368.76435223828247,Industrial,7421,340.1591984372135
R1,2025-01-04 19:00:00,372.6605984203177,Industrial,7786,362.6718010808774
R2,2025-01-04 19:00:00,214.25810962745126,Residential,6717,426.7943348118272
R3,2025-01-04 19:00:00,374.7163882023773,Industrial,5419,332.5347264780001
R4,2025-01-04 19:00:00,125.48561194000709,Industrial,3487,458.8012269626656
R1,2025-01-04 20:00:00,212.4052379266277,Industrial,1983,369.85313087087957
R2,2025-01-04 20:00:00,107.35800811756613,Industrial,1068,459.2832600092805
R3,2025-01-04 20:00:00,206.3565770485105,Commercial,2409,450.7290560642249
R4,2025-01-04 20:00:00,129.92622391994632,Residential,3305,398.5227982979606
R1,2025-01-04 21:00:00,70.80453842743825,Residential,5164,402.25303802134846
R2,2025-01-04 21:00:00,346.55886662812964,Commercial,1088,314.487779449976
R3,2025-01-04 21:00:00,335.59422224243144,Commercial,7609,380.4630687369271
R4,2025-01-04 21:00:00,137.84518396386756,Residential,6275,476.8943199750237
R1,2025-01-04 22:00:00,88.16756521226651,Industrial,5699,433.3921875198298
R2,2025-01-04 22:00:00,289.0206675979073,Residential,5815,384.5625427528412
R3,2025-01-04 22:00:00,83.15528961382819,Industrial,3186,378.1880252347032
R4,2025-01-04 22:00:00,233.36242218404573,Commercial,6531,440.5936307278686
R1,2025-01-04 23:00:00,250.58913097541554,Commercial,6650,436.71814009122386
R2,2025-01-04 23:00:00,343.05292138476665,Industrial,6077,496.44876462968386
R3,2025-01-04 23:00:00,140.02604708470636,Industrial,2463,358.02962852104605
R4,2025-01-04 23:00:00,147.68940477284008,Industrial,3891,438.13985706009845
R1,2025-01-05 00:00:00,154.2913027857722,Residential,4590,448.730134249165
R2,2025-01-05 00:00:00,390.2933452629005,Industrial,4400,365.819291883039
R3,2025-01-05 00:00:00,128.3885653476322,Residential,1187,442.85369759870684
R4,2025-01-05 00:00:00,372.9616935338445,Residential,6527,413.0725686661714
R1,2025-01-05 01:00:00,270.98999915197766,Industrial,4608,407.7803300689865
R2,2025-01-05 01:00:00,208.0389743312721,Commercial,5067,435.2797427509232
R3,2025-01-05 01:00:00,154.33094828236148,Industrial,3640,345.0344670126728
R4,2025-01-05 01:00:00,77.39634962260189,Industrial,6852,485.3631281778317
R1,2025-01-05 02:00:00,302.70384679396886,Commercial,5694,491.2957841793748
R2,2025-01-05 02:00:00,186.08455224912655,Residential,2494,474.3229768377057
R3,2025-01-05 02:00:00,342.4117199734698,Commercial,5147,396.19058999437163
R4,2025-01-05 02:00:00,122.89061554842836,Commercial,1422,443.8811269483534
R1,2025-01-05 03:00:00,272.22000394487964,Residential,7862,340.07559543883036
R2,2025-01-05 03:00:00,205.443158758884,Residential,2699,443.94148413266726
R3,2025-01-05 03:00:00,313.49391023293197,Residential,7138,467.95742824841705
R4,2025-01-05 03:00:00,379.2650961548304,Commercial,3061,468.72296267661613
R1,2025-01-05 04:00:00,163.4525991220167,Residential,7429,356.0279244433005
R2,2025-01-05 04:00:00,335.13598010185814,Residential,4366,421.6086066857073
R3,2025-01-05 04:00:00,388.75672506686334,Industrial,2309,397.98357133457
R4,2025-01-05 04:00:00,116.75038721611028,Residential,7195,491.4472125860161
R1,2025-01-05 05:00:00,252.9154884641412,Industrial,5650,337.25203277399055
R2,2025-01-05 05:00:00,203.1534247495003,Residential,7321,436.5213598864895
R3,2025-01-05 05:00:00,336.6279560895332,Commercial,2288,329.0332031073742
R4,2025-01-05 05:00:00,248.92686805102954,Residential,3820,442.8483626947799
R1,2025-01-05 06:00:00,154.00565031252933,Residential,7520,325.3434772544505
R2,2025-01-05 06:00:00,133.74252951781637,Commercial,6764,368.54805537176463
R3,2025-01-05 06:00:00,126.9596902612791,Industrial,3330,361.90898166013426
R4,2025-01-05 06:00:00,278.4652682035876,Industrial,7137,461.1616410254867
R1,2025-01-05 07:00:00,374.2647287005246,Commercial,3604,362.51830732081953
R2,2025-01-05 07:00:00,140.0851578003278,Residential,4531,348.1827557490867
R3,2025-01-05 07:00:00,369.0601027548432,Industrial,1918,463.549129003497
R4,2025-01-05 07:00:00,362.1085269087986,Industrial,1307,395.8438577841546
R1,2025-01-05 08:00:00,200.84456903881474,Industrial,7343,320.2881376551597
R2,2025-01-05 08:00:00,354.145667859157,Commercial,3884,421.21532836729006
R3,2025-01-05 08:00:00,161.1161879749381,Industrial,6410,376.10665260278927
R4,2025-01-05 08:00:00,255.4667704719442,Industrial,7056,456.7318923826306
R1,2025-01-05 09:00:00,316.4077339015476,Residential,6592,451.5465113297249
R2,2025-01-05 09:00:00,377.6406056424406,Industrial,1952,362.327553858515
R3,2025-01-05 09:00:00,251.9398022686386,Residential,3370,459.3983168584295
R4,2025-01-05 09:00:00,357.5029188011255,Residential,5152,341.83316346518956
R1,2025-01-05 10:00:00,392.6182170231206,Residential,4695,334.9157858618918
R2,2025-01-05 10:00:00,127.29071986556349,Commercial,5145,435.16207528844666
R3,2025-01-05 10:00:00,318.5365734706468,Industrial,1995,307.6080195278088
R4,2025-01-05 10:00:00,290.4301631803597,Residential,5844,378.6564925225475
R1,2025-01-05 11:00:00,69.5776787469531,Industrial,2464,306.86057325365203
R2,2025-01-05 11:00:00,82.06345731270693,Industrial,7389,364.8473398964709
R3,2025-01-05 11:00:00,342.7389174655964,Residential,2826,328.6978499633215
R4,2025-01-05 11:00:00,379.6220640528352,Residential,2114,309.5684179558516
R1,2025-01-05 12:00:00,95.82444887931908,Residential,1752,329.5138388867403
R2,2025-01-05 12:00:00,184.3779298233888,Commercial,4920,353.1672480038216
R3,2025-01-05 12:00:00,63.35229447787636,Industrial,5885,421.44489770781865
R4,2025-01-05 12:00:00,249.22347114783767,Commercial,2965,311.2578113631511
R1,2025-01-05 13:00:00,144.52022979139568,Commercial,4287,409.19793521995854
R2,2025-01-05 13:00:00,392.9537417905007,Commercial,1043,326.07951342398763
R3,2025-01-05 13:00:00,57.07289584005516,Residential,4743,349.1163964918811
R4,2025-01-05 13:00:00,160.77593831787976,Industrial,4081,473.8336089706631
R1,2025-01-05 14:00:00,228.23488018406366,Commercial,3511,416.03185232609206
R2,2025-01-05 14:00:00,219.28912310991225,Industrial,1184,473.4958574441142
R3,2025-01-05 14:00:00,115.15322871398317,Industrial,7090,420.356459563568
R4,2025-01-05 14:00:00,373.8406509459206,Commercial,7175,428.14872531885715
R1,2025-01-05 15:00:00,373.46037723279295,Residential,2261,301.586595600182
R2,2025-01-05 15:00:00,257.9364993784509,Residential,5360,450.34389376395757
R3,2025-01-05 15:00:00,248.81129639121747,Industrial,2424,393.24221257080086
R4,2025-01-05 15:00:00,291.0985914407486,Commercial,5700,424.49829250648696
R1,2025-01-05 16:00:00,296.6329192472007,Residential,1757,369.4106451411856
R2,2025-01-05 16:00:00,264.32244121485087,Industrial,7037,397.4620423500768
R3,2025-01-05 16:00:00,196.48406002407796,Industrial,1176,368.2079173382842
R4,2025-01-05 16:00:00,118.4601881778462,Commercial,7919,365.5264883592433
R1,2025-01-05 17:00:00,56.77142600161969,Residential,5524,358.4220989546709
R2,2025-01-05 17:00:00,186.90353367761054,Residential,4232,494.7598068159939
R3,2025-01-05 17:00:00,361.32317355575594,Residential,5215,462.76845392118696
R4,2025-01-05 17:00:00,186.8132353414007,Industrial,1669,414.40345128796713
R1,2025-01-05 18:00:00,239.50300067627708,Commercial,6353,300.5171307937727
R2,2025-01-05 18:00:00,125.95728504002078,Residential,4748,482.29587267233353
R3,2025-01-05 18:00:00,255.97877343100427,Industrial,3380,301.8850563654172
R4,2025-01-05 18:00:00,90.61698885152137,Commercial,4546,326.4052908149002
R1,2025-01-05 19:00:00,85.15430275264363,Industrial,1822,367.07731123586245
R2,2025-01-05 19:00:00,60.372477170785714,Residential,2632,499.8449035421621
R3,2025-01-05 19:00:00,392.38434336479617,Industrial,2619,425.8352421815088
R4,2025-01-05 19:00:00,156.73039987363552,Industrial,2909,348.19003234524996
R1,2025-01-05 20:00:00,151.60835483789492,Commercial,3169,345.67799982793287
R2,2025-01-05 20:00:00,385.98302408195656,Commercial,4592,475.03549209352025
R3,2025-01-05 20:00:00,59.16261004103595,Commercial,4403,395.2215260393506
R4,2025-01-05 20:00:00,73.84028895198193,Industrial,3230,344.0318961788864
R1,2025-01-05 21:00:00,367.8780305117924,Industrial,2497,480.05408223227107
R2,2025-01-05 21:00:00,389.1261381994767,Industrial,3218,381.8940998607295
R3,2025-01-05 21:00:00,210.7414942375586,Residential,5461,347.2841921390981
R4,2025-01-05 21:00:00,395.84408924349765,Industrial,2166,364.37076988542736
R1,2025-01-05 22:00:00,115.4172864278805,Residential,7484,361.56411795431495
R2,2025-01-05 22:00:00,64.59808503570736,Commercial,3867,423.72698266100195
R3,2025-01-05 22:00:00,373.54719854447524,Residential,7076,451.511029276547
R4,2025-01-05 22:00:00,169.7491496559744,Residential,2919,424.6881077841005
R1,2025-01-05 23:00:00,86.31845843947224,Commercial,3424,358.0560806317923
R2,2025-01-05 23:00:00,373.70069762468324,Industrial,2073,408.71184019840365
R3,2025-01-05 23:00:00,139.52320475070258,Industrial,3132,375.3983333795459
R4,2025-01-05 23:00:00,282.008146660056,Residential,2365,415.9114335437876
R1,2025-01-06 00:00:00,213.88015552397914,Commercial,3841,485.0950460951001
R2,2025-01-06 00:00:00,114.91791923567799,Industrial,6961,345.28008835959184
R3,2025-01-06 00:00:00,283.6567838975037,Industrial,6658,325.14509917336545
R4,2025-01-06 00:00:00,373.21085262576713,Residential,6559,381.1617921463575
R1,2025-01-06 01:00:00,248.52795181184334,Industrial,4636,305.22444402576934
R2,2025-01-06 01:00:00,304.25746868190265,Residential,2490,373.15046842041374
R3,2025-01-06 01:00:00,95.91972248781812,Industrial,1635,432.6763039406119
R4,2025-01-06 01:00:00,149.89871913128005,Residential,4339,340.5484822643407
R1,2025-01-06 02:00:00,121.81575925018741,Industrial,3060,389.61580597074055
R2,2025-01-06 02:00:00,294.3175896750562,Commercial,6388,401.2788395884258
R3,2025-01-06 02:00:00,341.3457764834775,Commercial,7029,433.16120371536744
R4,2025-01-06 02:00:00,229.3221697082373,Residential,7226,438.8667713036381
R1,2025-01-06 03:00:00,275.58540311338083,Residential,6780,421.89997928501543
R2,2025-01-06 03:00:00,100.23582729884241,Residential,5104,332.0566636618619
R3,2025-01-06 03:00:00,350.9582769594759,Residential,1954,478.77781497061255
R4,2025-01-06 03:00:00,338.7674337180885,Commercial,6828,389.89619948354783
R1,2025-01-06 04:00:00,257.21854162209246,Industrial,3390,399.27749149712315
R2,2025-01-06 04:00:00,369.0131601507685,Residential,5129,413.8462222458565
R3,2025-01-06 04:00:00,287.1869650666312,Commercial,4539,381.2408525477432
R4,2025-01-06 04:00:00,219.49685552231614,Commercial,6959,378.02764241417333
R1,2025-01-06 05:00:00,103.3640632770047,Residential,4030,369.2114659614648
R2,2025-01-06 05:00:00,249.27137514831583,Commercial,6655,443.4217116346301
R3,2025-01-06 05:00:00,329.6656986739491,Commercial,6518,462.0199511678226
R4,2025-01-06 05:00:00,244.74804914650306,Residential,5789,409.68740901893193
R1,2025-01-06 06:00:00,317.81723678481484,Commercial,1358,420.0275301048238
R2,2025-01-06 06:00:00,239.88326453443295,Residential,6306,434.30298262030936
R3,2025-01-06 06:00:00,385.5468686070529,Industrial,5283,369.15462573241047
R4,2025-01-06 06:00:00,123.20303156628562,Commercial,3672,361.4460971428949
R1,2025-01-06 07:00:00,156.83168100244524,Industrial,2320,460.06847189098403
R2,2025-01-06 07:00:00,77.63507785596025,Industrial,2885,454.1963355154873
R3,2025-01-06 07:00:00,66.89223722909435,Residential,5698,355.4467141964651
R4,2025-01-06 07:00:00,388.2706400397477,Commercial,3879,487.5192149954755
R1,2025-01-06 08:00:00,59.80605615866991,Industrial,1004,496.3381539684011
R2,2025-01-06 08:00:00,324.6993498041886,Commercial,1473,310.4442983611388
R3,2025-01-06 08:00:00,363.407824874359,Residential,6160,332.02145251906325
R4,2025-01-06 08:00:00,368.57875730948734,Industrial,3013,422.2287099895133
R1,2025-01-06 09:00:00,189.64507594193,Residential,7857,375.36834063121773
R2,2025-01-06 09:00:00,250.9597250128866,Residential,4862,342.47639137453905
R3,2025-01-06 09:00:00,86.7575366806513,Residential,2555,329.255447350361
R4,2025-01-06 09:00:00,229.38140445829637,Industrial,5768,315.3272288245032
R1,2025-01-06 10:00:00,263.16564957242315,Commercial,7029,475.7313804543391
R2,2025-01-06 10:00:00,239.62160302095407,Industrial,6730,323.39426298230916
R3,2025-01-06 10:00:00,348.6133124343333,Industrial,1103,325.4214032573293
R4,2025-01-06 10:00:00,161.27877510758867,Residential,6460,430.72801263349027
R1,2025-01-06 11:00:00,174.93361535691787,Commercial,2645,306.86111039781935
R2,2025-01-06 11:00:00,140.39432682900414,Commercial,3192,445.68634440852
R3,2025-01-06 11:00:00,176.23865606106693,Commercial,3481,487.3446540120126
R4,2025-01-06 11:00:00,392.8741165883912,Residential,5347,444.64069374768917
R1,2025-01-06 12:00:00,364.45663232708966,Industrial,3152,335.3616623552491
R2,2025-01-06 12:00:00,327.2276936036955,Industrial,1057,334.47131861310686
R3,2025-01-06 12:00:00,326.9642289398157,Industrial,2740,312.8312641801081
R4,2025-01-06 12:00:00,294.9388369518716,Commercial,2429,465.90293088720614
R1,2025-01-06 13:00:00,249.1380718520577,Residential,2722,417.93667104392637
R2,2025-01-06 13:00:00,51.44579379448964,Industrial,1624,305.75529042649276
R3,2025-01-06 13:00:00,106.95714801848109,Commercial,2782,443.66373566673207
R4,2025-01-06 13:00:00,332.1398460589188,Residential,6983,352.07685381561987
R1,2025-01-06 14:00:00,367.72642108088553,Residential,1768,345.9235151002965
R2,2025-01-06 14:00:00,383.31177627115346,Residential,2788,363.2235897336925
R3,2025-01-06 14:00:00,329.28188628786586,Industrial,6211,344.93286520280475
R4,2025-01-06 14:00:00,137.54000863167187,Commercial,7277,300.8305567642669
R1,2025-01-06 15:00:00,225.88073073333763,Industrial,1041,362.70214451100804
R2,2025-01-06 15:00:00,136.20687297731774,Industrial,4846,495.2381830598903
R3,2025-01-06 15:00:00,203.9274783002828,Commercial,2384,457.3352648164841
R4,2025-01-06 15:00:00,372.2294400308224,Industrial,1892,499.63924810146307
R1,2025-01-06 16:00:00,269.79512852927235,Residential,2455,342.88539619535374
R2,2025-01-06 16:00:00,277.92010802217726,Commercial,6993,410.2851410794807
R3,2025-01-06 16:00:00,378.87433382540695,Commercial,6802,321.0091630028475
R4,2025-01-06 16:00:00,390.9452621115926,Commercial,3941,423.399284150085
R1,2025-01-06 17:00:00,387.46442454509474,Industrial,7827,473.850523663657
R2,2025-01-06 17:00:00,277.10245490222496,Residential,5973,333.12243687893294
R3,2025-01-06 17:00:00,324.01417008684336,Industrial,2521,440.8740471457271
R4,2025-01-06 17:00:00,356.8605451140549,Residential,1053,433.8162103014415
R1,2025-01-06 18:00:00,357.27545150908855,Industrial,2229,343.6340008523942
R2,2025-01-06 18:00:00,230.78206401419732,Residential,4084,341.24707935591425
R3,2025-01-06 18:00:00,141.88665598904907,Commercial,2221,372.27359179362725
R4,2025-01-06 18:00:00,265.89768965598466,Commercial,6389,345.1126416748201
R1,2025-01-06 19:00:00,139.74402607024606,Industrial,7018,393.8956302309945
R2,2025-01-06 19:00:00,253.13345840754576,Commercial,6904,386.24872704181996
R3,2025-01-06 19:00:00,63.251866347303114,Residential,3152,312.93713617116873
R4,2025-01-06 19:00:00,355.4615926601859,Industrial,5086,493.1779877796706
R1,2025-01-06 20:00:00,99.19429279778383,Industrial,6683,373.56617754469187
R2,2025-01-06 20:00:00,73.98216736421887,Commercial,6080,311.1786298264805
R3,2025-01-06 20:00:00,97.55614103079975,Industrial,1666,470.5582888710062
R4,2025-01-06 20:00:00,188.27144777558345,Industrial,6139,394.561819926991
R1,2025-01-06 21:00:00,346.22761576317134,Industrial,4501,386.90619911068217
R2,2025-01-06 21:00:00,287.4169193571522,Industrial,2984,486.5493595122508
R3,2025-01-06 21:00:00,65.95562197893942,Industrial,3182,390.5173318473976
R4,2025-01-06 21:00:00,54.76170050197514,Residential,3802,302.9405299863129
R1,2025-01-06 22:00:00,90.04955442557463,Commercial,2551,372.5907427252706
R2,2025-01-06 22:00:00,135.83268495743204,Industrial,1242,397.0287828763734
R3,2025-01-06 22:00:00,266.5567971315355,Commercial,4631,460.29288778095565
R4,2025-01-06 22:00:00,106.25640256835331,Residential,5097,356.211011041512
R1,2025-01-06 23:00:00,234.24297473214583,Industrial,5247,486.9217828843198
R2,2025-01-06 23:00:00,380.6209779535908,Commercial,3985,417.9909850316358
R3,2025-01-06 23:00:00,84.6653636916408,Residential,5971,481.32978849709446
R4,2025-01-06 23:00:00,348.8216152865331,Residential,3440,304.01028507782326
R1,2025-01-07 00:00:00,148.21715501153807,Commercial,7096,497.6687196726796
R2,2025-01-07 00:00:00,173.15795680354375,Industrial,7805,482.4633875364907
R3,2025-01-07 00:00:00,209.57279606989277,Residential,5697,377.9877134907035
R4,2025-01-07 00:00:00,329.56994834413996,Residential,4186,428.65531581217294
R1,2025-01-07 01:00:00,111.06045954164175,Commercial,3367,372.2307687499628
R2,2025-01-07 01:00:00,263.6270758369675,Residential,7152,350.9889315172316
R3,2025-01-07 01:00:00,160.12792865557776,Residential,7824,465.48930639596153
R4,2025-01-07 01:00:00,131.14925559072842,Industrial,7886,495.73938855964354
R1,2025-01-07 02:00:00,361.06714893949476,Commercial,7299,448.68321518576795
R2,2025-01-07 02:00:00,145.75564355381488,Residential,7692,336.88876395964604
R3,2025-01-07 02:00:00,75.42045912904709,Residential,3212,390.235969166691
R4,2025-01-07 02:00:00,363.0065643969831,Residential,1182,432.24226779686944
R1,2025-01-07 03:00:00,241.90034531344105,Residential,7861,480.2070060094237
R2,2025-01-07 03:00:00,168.36403925177285,Residential,4214,440.88652045394974
R3,2025-01-07 03:00:00,52.9723602340332,Commercial,7001,352.4267553889982
R4,2025-01-07 03:00:00,113.28102846102229,Residential,1906,381.5079125813771
R1,2025-01-07 04:00:00,293.33341347031427,Industrial,4130,427.3290185767095
R2,2025-01-07 04:00:00,254.66817867103933,Residential,3085,415.2631655174964
R3,2025-01-07 04:00:00,399.0191447987976,Commercial,2988,330.9421355875822
R4,2025-01-07 04:00:00,61.81540325220256,Commercial,1521,492.5949214877197
R1,2025-01-07 05:00:00,115.957930547593,Residential,5908,375.09472576588956
R2,2025-01-07 05:00:00,174.31192188293417,Commercial,3843,342.99324760019954
R3,2025-01-07 05:00:00,181.55717006240027,Industrial,1342,371.3755061077089
R4,2025-01-07 05:00:00,231.84512404388718,Commercial,6354,465.30876872000294
R1,2025-01-07 06:00:00,342.77629321713476,Commercial,1491,341.82842171684837
R2,2025-01-07 06:00:00,304.410359985735,Commercial,3403,436.7276913602401
R3,2025-01-07 06:00:00,297.9811170753119,Commercial,5425,368.8975228111398
R4,2025-01-07 06:00:00,319.27857575035324,Residential,7677,357.8721203199014
R1,2025-01-07 07:00:00,321.6231219854308,Residential,3177,363.4278871551503
R2,2025-01-07 07:00:00,313.54561523347746,Commercial,4845,418.1927484181385
R3,2025-01-07 07:00:00,358.44455028588305,Industrial,7166,368.38851197380876
R4,2025-01-07 07:00:00,244.00422999552342,Residential,2438,392.1795327622523
R1,2025-01-07 08:00:00,306.3692356567537,Commercial,5723,483.38102713150107
R2,2025-01-07 08:00:00,125.52051903828342,Commercial,7368,309.5589517636528
R3,2025-01-07 08:00:00,259.8845389689146,Residential,3807,359.80939947245963
R4,2025-01-07 08:00:00,181.73571484187366,Residential,2688,391.0185845000897
R1,2025-01-07 09:00:00,63.0237318546088,Commercial,3969,367.05268489396633
R2,2025-01-07 09:00:00,74.58533414578989,Industrial,3287,342.76227674033805
R3,2025-01-07 09:00:00,234.74174244239626,Commercial,7243,400.8066164000643
R4,2025-01-07 09:00:00,102.12756853101236,Commercial,7852,327.727267636781
R1,2025-01-07 10:00:00,262.94246337633274,Industrial,7336,342.8536089154983
R2,2025-01-07 10:00:00,345.21318474163706,Residential,6055,366.91636693351415
R3,2025-01-07 10:00:00,286.9736440040981,Residential,6069,437.8379583121082
R4,2025-01-07 10:00:00,318.406638126136,Residential,2659,317.49535529133374
R1,2025-01-07 11:00:00,73.79368817168478,Residential,7822,301.8138929893615
R2,2025-01-07 11:00:00,232.38031586757123,Industrial,2584,308.45273200179753
R3,2025-01-07 11:00:00,68.70764705356191,Residential,1104,441.84158562193943
R4,2025-01-07 11:00:00,252.15265156010136,Commercial,2253,498.6811332571886
R1,2025-01-07 12:00:00,166.7298913732671,Residential,4091,422.99617525744924
R2,2025-01-07 12:00:00,319.15747878192684,Commercial,4581,337.66510146761254
R3,2025-01-07 12:00:00,217.85308312429882,Commercial,1526,362.85399775272015
R4,2025-01-07 12:00:00,268.49569815026985,Residential,7914,433.84764143649875
R1,2025-01-07 13:00:00,347.3916232745337,Industrial,2176,373.8179645336412
R2,2025-01-07 13:00:00,93.13703852566762,Commercial,4624,301.7720943104225
R3,2025-01-07 13:00:00,281.56324791920684,Commercial,2878,465.4332859094799
R4,2025-01-07 13:00:00,136.42859557306372,Industrial,6361,387.7503791224366
R1,2025-01-07 14:00:00,380.874290678331,Industrial,4445,361.2034944671641
R2,2025-01-07 14:00:00,359.1325804745768,Industrial,2892,304.3900850554299
R3,2025-01-07 14:00:00,99.89332877082856,Commercial,1839,324.16103048734874
R4,2025-01-07 14:00:00,347.0235082661307,Commercial,4053,371.91223318271307
R1,2025-01-07 15:00:00,173.72704553475901,Commercial,2222,380.1503006853423
R2,2025-01-07 15:00:00,391.9757065224666,Residential,1987,425.1795565607486
R3,2025-01-07 15:00:00,226.09824420992078,Residential,7284,304.46332657151135
R4,2025-01-07 15:00:00,159.60245119155525,Industrial,1509,391.52116900525095
R1,2025-01-07 16:00:00,56.11068458133895,Residential,3971,341.40694726870515
R2,2025-01-07 16:00:00,155.42852519879386,Residential,6427,390.9890015047337
R3,2025-01-07 16:00:00,52.08242307895405,Commercial,2622,436.7109455648666
R4,2025-01-07 16:00:00,110.35409617227236,Residential,3776,451.66448915333007
R1,2025-01-07 17:00:00,372.54747205471773,Residential,1646,354.4912873998128
R2,2025-01-07 17:00:00,183.1922747776583,Residential,6176,335.63148461522206
R3,2025-01-07 17:00:00,247.09494892016744,Commercial,4714,432.8043146977333
R4,2025-01-07 17:00:00,166.11485912638494,Industrial,5924,373.6733324891229
R1,2025-01-07 18:00:00,58.00258288070605,Industrial,5784,322.66958994366416
R2,2025-01-07 18:00:00,331.65403814477577,Industrial,4653,466.75485002999346
R3,2025-01-07 18:00:00,172.19707770350104,Industrial,6778,344.3945236873953
R4,2025-01-07 18:00:00,325.85874360835237,Residential,3815,376.01842446067883
R1,2025-01-07 19:00:00,156.3048779617605,Industrial,3758,301.7834213807702
R2,2025-01-07 19:00:00,161.80443282992994,Residential,5518,479.00744050074053
R3,2025-01-07 19:00:00,155.7620454865493,Industrial,7363,468.9155175316315
R4,2025-01-07 19:00:00,326.9294193082341,Residential,7063,403.5552345155338
R1,2025-01-07 20:00:00,166.48067088599794,Residential,7410,426.5201755375205
R2,2025-01-07 20:00:00,326.1102671183294,Residential,2031,460.80493625020426
R3,2025-01-07 20:00:00,278.10089711532044,Industrial,6834,412.00065416262817
R4,2025-01-07 20:00:00,180.4789563435608,Commercial,3629,466.970419127631
R1,2025-01-07 21:00:00,228.49107440910998,Industrial,3711,481.43069584034095
R2,2025-01-07 21:00:00,296.9369963274833,Residential,5553,448.6504021329255
R3,2025-01-07 21:00:00,95.9306032041959,Residential,5992,439.1334841440723
R4,2025-01-07 21:00:00,342.1343353617415,Residential,4409,378.3601077839285
R1,2025-01-07 22:00:00,86.25010470616276,Commercial,1614,410.6946944884691
R2,2025-01-07 22:00:00,193.92901936435277,Industrial,3825,377.3822996592007
R3,2025-01-07 22:00:00,291.3983855988005,Industrial,2493,423.68222323029806
R4,2025-01-07 22:00:00,86.84911504313649,Commercial,6930,358.83921141925333
R1,2025-01-07 23:00:00,54.055309512164925,Residential,2177,384.1324157521904
R2,2025-01-07 23:00:00,250.2027168635198,Residential,1358,305.04028276953625
R3,2025-01-07 23:00:00,79.64855118648778,Residential,7111,465.55887370058065
R4,2025-01-07 23:00:00,181.9581225381309,Residential,2492,486.30125847463364
