region_id,timestamp,energy_consumption,building_type,population_density,historical_peak
R4,2025-12-05 08:00:00,300.84995926704636,Residential,4746,440
R1,2025-12-05 09:00:00,388.1644994953738,Residential,6781,300
R2,2025-12-05 09:00:00,150.91640553152686,Commercial,7086,450
R3,2025-12-05 09:00:00,358.56096406320097,Residential,7624,400
R4,2025-12-05 09:00:00,399.82780236445683,Residential,4746,440
R1,2025-12-05 10:00:00,353.5578683117136,Residential,6781,300
R2,2025-12-05 10:00:00,217.1132660522866,Commercial,7086,450
R3,2025-12-05 10:00:00,93.33844760536263,Residential,7624,400
R4,2025-12-05 10:00:00,83.41422656880653,Residential,4746,440
R1,2025-12-05 11:00:00,170.73887062270677,Residential,6781,300
R2,2025-12-05 11:00:00,136.9962452672468,Commercial,7086,450
R3,2025-12-05 11:00:00,102.5498776321825,Residential,7624,400
R4,2025-12-05 11:00:00,260.28510232937884,Residential,4746,440
R1,2025-12-05 12:00:00,237.91268799753738,Residential,6781,300
R2,2025-12-05 12:00:00,347.0313232097005,Commercial,7086,450
R3,2025-12-05 12:00:00,380.07123538890335,Residential,7624,400
R4,2025-12-05 12:00:00,289.5531899637796,Residential,4746,440
R1,2025-12-05 13:00:00,315.09906811809526,Residential,6781,300
R2,2025-12-05 13:00:00,159.60302970367184,Commercial,7086,450
R3,2025-12-05 13:00:00,370.68051340417196,Residential,7624,400
R4,2025-12-05 13:00:00,219.8757279440198,Residential,4746,440
R1,2025-12-05 14:00:00,321.69786887641044,Residential,6781,300
R2,2025-12-05 14:00:00,338.5931312172411,Commercial,7086,450
R3,2025-12-05 14:00:00,118.4824818918564,Residential,7624,400
R4,2025-12-05 14:00:00,186.25784896496697,Residential,4746,440
R1,2025-12-05 15:00:00,325.1912281518989,Residential,6781,300
R2,2025-12-05 15:00:00,379.6852206239877,Commercial,7086,450
R3,2025-12-05 15:00:00,278.4211731808441,Residential,7624,400
R4,2025-12-05 15:00:00,292.3894930756008,Residential,4746,440
R1,2025-12-05 16:00:00,358.24152574812564,Residential,6781,300
R2,2025-12-05 16:00:00,84.22510238666547,Commercial,7086,450
R3,2025-12-05 16:00:00,262.6831747773509,Residential,7624,400
R4,2025-12-05 16:00:00,122.19649117320678,Residential,4746,440
R1,2025-12-05 17:00:00,388.15527663686464,Residential,6781,300
R2,2025-12-05 17:00:00,384.41191583135674,Commercial,7086,450
R3,2025-12-05 17:00:00,156.5906748294625,Residential,7624,400
R4,2025-12-05 17:00:00,391.91905963712935,Residential,4746,440
R1,2025-12-05 18:00:00,304.0493412804432,Residential,6781,300
R2,2025-12-05 18:00:00,280.2313606296641,Commercial,7086,450
R3,2025-12-05 18:00:00,261.17908712685664,Residential,7624,400
R4,2025-12-05 18:00:00,272.5769543918975,Residential,4746,440
R1,2025-12-05 19:00:00,358.1714387939488,Residential,6781,300
R2,2025-12-05 19:00:00,155.84549397875503,Commercial,7086,450
R3,2025-12-05 19:00:00,243.8628397814224,Residential,7624,400
R4,2025-12-05 19:00:00,390.89633066344464,Residential,4746,440
R1,2025-12-05 20:00:00,247.86446949688587,Residential,6781,300
R2,2025-12-05 20:00:00,145.388508189832,Commercial,7086,450
R3,2025-12-05 20:00:00,83.02273219256598,Residential,7624,400
R4,2025-12-05 20:00:00,85.78981358555058,Residential,4746,440
R1,2025-12-05 21:00:00,369.53462059705413,Residential,6781,300
R2,2025-12-05 21:00:00,129.1763524431427,Commercial,7086,450
R3,2025-12-05 21:00:00,202.86346867840615,Residential,7624,400
R4,2025-12-05 21:00:00,277.0277446994216,Residential,4746,440
R1,2025-12-05 22:00:00,142.32473527454883,Residential,6781,300
R2,2025-12-05 22:00:00,250.72823878377125,Commercial,7086,450
R3,2025-12-05 22:00:00,198.41576118299577,Residential,7624,400
R4,2025-12-05 22:00:00,148.43586628889193,Residential,4746,440
R1,2025-12-05 23:00:00,253.63847171239885,Residential,6781,300
R2,2025-12-05 23:00:00,368.8157580164176,Commercial,7086,450
R3,2025-12-05 23:00:00,396.9727872171973,Residential,7624,400
R4,2025-12-05 23:00:00,328.0460346558216,Residential,4746,440
R1,2025-12-06 00:00:00,347.4046213162903,Residential,6781,300
R2,2025-12-06 00:00:00,323.09749708830145,Commercial,7086,450
R3,2025-12-06 00:00:00,226.92081309876798,Residential,7624,400
R4,2025-12-06 00:00:00,353.51058443560066,Residential,4746,440
R1,2025-12-06 01:00:00,112.24463531599483,Residential,6781,300
R2,2025-12-06 01:00:00,386.5649989766383,Commercial,7086,450
R3,2025-12-06 01:00:00,140.39864345999834,Residential,7624,400
R4,2025-12-06 01:00:00,241.34285968868954,Residential,4746,440
R1,2025-12-06 02:00:00,201.25873764508495,Residential,6781,300
R2,2025-12-06 02:00:00,303.153373656907,Commercial,7086,450
R3,2025-12-06 02:00:00,231.07762766647892,Residential,7624,400
R4,2025-12-06 02:00:00,339.7492555989624,Residential,4746,440
R1,2025-12-06 03:00:00,134.74183734120794,Residential,6781,300
R2,2025-12-06 03:00:00,294.2375382333218,Commercial,7086,450
R3,2025-12-06 03:00:00,128.1874000460516,Residential,7624,400
R4,2025-12-06 03:00:00,80.38450557449121,Residential,4746,440
R1,2025-12-06 04:00:00,82.20013764431133,Residential,6781,300
R2,2025-12-06 04:00:00,331.56382794950684,Commercial,7086,450
R3,2025-12-06 04:00:00,113.70341412962546,Residential,7624,400
R4,2025-12-06 04:00:00,260.09583542057464,Residential,4746,440
R1,2025-12-06 05:00:00,305.3467920712754,Residential,6781,300
R2,2025-12-06 05:00:00,255.21117716047374,Commercial,7086,450
R3,2025-12-06 05:00:00,250.7571978156339,Residential,7624,400
R4,2025-12-06 05:00:00,168.6023640512315,Residential,4746,440
R1,2025-12-06 06:00:00,94.26765844836734,Residential,6781,300
R2,2025-12-06 06:00:00,87.12119220478985,Commercial,7086,450
R3,2025-12-06 06:00:00,259.68243525632954,Residential,7624,400
R4,2025-12-06 06:00:00,330.15404785961283,Residential,4746,440
R1,2025-12-06 07:00:00,240.0733396854524,Residential,6781,300
R2,2025-12-06 07:00:00,118.73389819041869,Commercial,7086,450
R3,2025-12-06 07:00:00,355.384812986611,Residential,7624,400
R4,2025-12-06 07:00:00,345.8658386571981,Residential,4746,440
R1,2025-12-06 08:00:00,196.1373491989192,Residential,6781,300
R2,2025-12-06 08:00:00,391.444752096973,Commercial,7086,450
R3,2025-12-06 08:00:00,131.4675757528534,Residential,7624,400
R4,2025-12-06 08:00:00,363.4647287009288,Residential,4746,440
R1,2025-12-06 09:00:00,317.83645135337633,Residential,6781,300
R2,2025-12-06 09:00:00,117.96206583290449,Commercial,7086,450
R3,2025-12-06 09:00:00,150.16111617466981,Residential,7624,400
R4,2025-12-06 09:00:00,398.59730304654516,Residential,4746,440
R1,2025-12-06 10:00:00,174.53562521658253,Residential,6781,300
R2,2025-12-06 10:00:00,287.84534569479206,Commercial,7086,450
R3,2025-12-06 10:00:00,176.77953225159285,Residential,7624,400
R4,2025-12-06 10:00:00,294.01830578952206,Residential,4746,440
R1,2025-12-06 11:00:00,230.98173819468786,Residential,6781,300
R2,2025-12-06 11:00:00,209.3725227392904,Commercial,7086,450
R3,2025-12-06 11:00:00,258.9490165367214,Residential,7624,400
R4,2025-12-06 11:00:00,304.68423688117576,Residential,4746,440
R1,2025-12-06 12:00:00,95.44565467551894,Residential,6781,300
R2,2025-12-06 12:00:00,385.47387642576444,Commercial,7086,450
R3,2025-12-06 12:00:00,158.87372788648148,Residential,7624,400
R4,2025-12-06 12:00:00,234.58392701323868,Residential,4746,440
R1,2025-12-06 13:00:00,377.3890275771654,Residential,6781,300
R2,2025-12-06 13:00:00,331.3047178866868,Commercial,7086,450
R3,2025-12-06 13:00:00,346.78876063782644,Residential,7624,400
R4,2025-12-06 13:00:00,362.0007699269704,Residential,4746,440
R1,2025-12-06 14:00:00,331.6523486386158,Residential,6781,300
R2,2025-12-06 14:00:00,177.91264721613442,Commercial,7086,450
R3,2025-12-06 14:00:00,174.64262811487964,Residential,7624,400
R4,2025-12-06 14:00:00,266.7114654186352,Residential,4746,440
R1,2025-12-06 15:00:00,230.82864133622266,Residential,6781,300
R2,2025-12-06 15:00:00,268.6477212554581,Commercial,7086,450
R3,2025-12-06 15:00:00,193.8524153637686,Residential,7624,400
R4,2025-12-06 15:00:00,116.7760135072789,Residential,4746,440
R1,2025-12-06 16:00:00,297.12436713934653,Residential,6781,300
R2,2025-12-06 16:00:00,158.74514121995202,Commercial,7086,450
R3,2025-12-06 16:00:00,127.34839093725817,Residential,7624,400
R4,2025-12-06 16:00:00,246.8634511825453,Residential,4746,440
R1,2025-12-06 17:00:00,210.38881223492965,Residential,6781,300
R2,2025-12-06 17:00:00,94.02472308367365,Commercial,7086,450
R3,2025-12-06 17:00:00,148.09529160428036,Residential,7624,400
R4,2025-12-06 17:00:00,340.88656503052516,Residential,4746,440
R1,2025-12-06 18:00:00,353.6195357775852,Residential,6781,300
R2,2025-12-06 18:00:00,80.82239227625116,Commercial,7086,450
R3,2025-12-06 18:00:00,166.58720321520224,Residential,7624,400
R4,2025-12-06 18:00:00,231.5387470270525,Residential,4746,440
R1,2025-12-06 19:00:00,254.30398444643635,Residential,6781,300
R2,2025-12-06 19:00:00,319.2392279493317,Commercial,7086,450
R3,2025-12-06 19:00:00,123.61120462873835,Residential,7624,400
R4,2025-12-06 19:00:00,265.9828452149578,Residential,4746,440
R1,2025-12-06 20:00:00,341.130463262307,Residential,6781,300
R2,2025-12-06 20:00:00,192.90775975144305,Commercial,7086,450
R3,2025-12-06 20:00:00,313.5308404151499,Residential,7624,400
R4,2025-12-06 20:00:00,234.29480175006856,Residential,4746,440
R1,2025-12-06 21:00:00,299.88759993892404,Residential,6781,300
R2,2025-12-06 21:00:00,319.7549888751821,Commercial,7086,450
R3,2025-12-06 21:00:00,85.56810824788047,Residential,7624,400
R4,2025-12-06 21:00:00,289.47559025707665,Residential,4746,440
R1,2025-12-06 22:00:00,172.40326657549713,Residential,6781,300
R2,2025-12-06 22:00:00,176.54434886846505,Commercial,7086,450
R3,2025-12-06 22:00:00,399.50304767176783,Residential,7624,400
R4,2025-12-06 22:00:00,159.64779999328977,Residential,4746,440
R1,2025-12-06 23:00:00,390.2689055062827,Residential,6781,300
R2,2025-12-06 23:00:00,341.23836702803374,Commercial,7086,450
R3,2025-12-06 23:00:00,210.0341254563543,Residential,7624,400
R4,2025-12-06 23:00:00,170.2578798505758,Residential,4746,440
R1,2025-12-07 00:00:00,334.4623588220538,Residential,6781,300
R2,2025-12-07 00:00:00,262.4522405812743,Commercial,7086,450
R3,2025-12-07 00:00:00,232.81750155401545,Residential,7624,400
R4,2025-12-07 00:00:00,229.21091099754605,Residential,4746,440
R1,2025-12-07 01:00:00,106.84548604302336,Residential,6781,300
R2,2025-12-07 01:00:00,127.13201655617073,Commercial,7086,450
R3,2025-12-07 01:00:00,362.5526650027276,Residential,7624,400
R4,2025-12-07 01:00:00,271.3458918179317,Residential,4746,440
R1,2025-12-07 02:00:00,251.36751014107975,Residential,6781,300
R2,2025-12-07 02:00:00,351.1424669201592,Commercial,7086,450
R3,2025-12-07 02:00:00,224.63417651811383,Residential,7624,400
R4,2025-12-07 02:00:00,393.9383291188851,Residential,4746,440
R1,2025-12-07 03:00:00,365.121368353009,Residential,6781,300
R2,2025-12-07 03:00:00,126.6168268929076,Commercial,7086,450
R3,2025-12-07 03:00:00,373.6218994249903,Residential,7624,400
R4,2025-12-07 03:00:00,116.42513235039846,Residential,4746,440
R1,2025-12-07 04:00:00,279.1119104050233,Residential,6781,300
R2,2025-12-07 04:00:00,118.7747051442793,Commercial,7086,450
R3,2025-12-07 04:00:00,387.54754135183146,Residential,7624,400
R4,2025-12-07 04:00:00,169.60838360693606,Residential,4746,440
R1,2025-12-07 05:00:00,261.4523118130668,Residential,6781,300
R2,2025-12-07 05:00:00,363.0022779530635,Commercial,7086,450
R3,2025-12-07 05:00:00,300.1674695571577,Residential,7624,400
R4,2025-12-07 05:00:00,239.79703227238366,Residential,4746,440
R1,2025-12-07 06:00:00,197.078326485123,Residential,6781,300
R2,2025-12-07 06:00:00,204.58286596802674,Commercial,7086,450
R3,2025-12-07 06:00:00,123.21957469819682,Residential,7624,400
R4,2025-12-07 06:00:00,178.91931365019286,Residential,4746,440
R1,2025-12-07 07:00:00,289.64322628398907,Residential,6781,300
R2,2025-12-07 07:00:00,255.0669121361145,Commercial,7086,450
R3,2025-12-07 07:00:00,124.4168648687819,Residential,7624,400
R4,2025-12-07 07:00:00,287.413398497664,Residential,4746,440
R1,2025-12-07 08:00:00,207.52947800696109,Residential,6781,300
R2,2025-12-07 08:00:00,81.36367136684785,Commercial,7086,450
R3,2025-12-07 08:00:00,273.1377345201357,Residential,7624,400
R4,2025-12-07 08:00:00,195.62356739001876,Residential,4746,440
R1,2025-12-07 09:00:00,129.9460132299998,Residential,6781,300
R2,2025-12-07 09:00:00,90.8173432190699,Commercial,7086,450
R3,2025-12-07 09:00:00,271.44314460058274,Residential,7624,400
R4,2025-12-07 09:00:00,313.8250672000163,Residential,4746,440
R1,2025-12-07 10:00:00,173.72051337566273,Residential,6781,300
R2,2025-12-07 10:00:00,342.5189236874365,Commercial,7086,450
R3,2025-12-07 10:00:00,287.72488987420843,Residential,7624,400
R4,2025-12-07 10:00:00,234.79962227148292,Residential,4746,440
R1,2025-12-07 11:00:00,330.2117451643633,Residential,6781,300
R2,2025-12-07 11:00:00,102.60489247012046,Commercial,7086,450
R3,2025-12-07 11:00:00,298.6624714043412,Residential,7624,400
R4,2025-12-07 11:00:00,350.1977032466714,Residential,4746,440
R1,2025-12-07 12:00:00,165.40322491830995,Residential,6781,300
R2,2025-12-07 12:00:00,265.26661285031133,Commercial,7086,450
R3,2025-12-07 12:00:00,97.69983728278291,Residential,7624,400
R4,2025-12-07 12:00:00,132.2893827051564,Residential,4746,440
R1,2025-12-07 13:00:00,125.12424554197949,Residential,6781,300
R2,2025-12-07 13:00:00,256.3355011880757,Commercial,7086,450
R3,2025-12-07 13:00:00,213.16944140662483,Residential,7624,400
R4,2025-12-07 13:00:00,193.43875950177332,Residential,4746,440
R1,2025-12-07 14:00:00,184.26166363047145,Residential,6781,300
R2,2025-12-07 14:00:00,92.64634058204041,Commercial,7086,450
R3,2025-12-07 14:00:00,278.87752258264,Residential,7624,400
R4,2025-12-07 14:00:00,336.72588231136723,Residential,4746,440
R1,2025-12-07 15:00:00,302.2212909608984,Residential,6781,300
R2,2025-12-07 15:00:00,201.84757516446092,Commercial,7086,450
R3,2025-12-07 15:00:00,265.21790136053403,Residential,7624,400
R4,2025-12-07 15:00:00,256.167019278264,Residential,4746,440
R1,2025-12-07 16:00:00,200.4968687435869,Residential,6781,300
R2,2025-12-07 16:00:00,110.40256212937226,Commercial,7086,450
R3,2025-12-07 16:00:00,352.30522856553887,Residential,7624,400
R4,2025-12-07 16:00:00,365.34585091707993,Residential,4746,440
R1,2025-12-07 17:00:00,394.8288059511706,Residential,6781,300
R2,2025-12-07 17:00:00,263.1158896929951,Commercial,7086,450
R3,2025-12-07 17:00:00,206.72532091143205,Residential,7624,400
R4,2025-12-07 17:00:00,155.47738663058897,Residential,4746,440
R1,2025-12-07 18:00:00,319.60672769531527,Residential,6781,300
R2,2025-12-07 18:00:00,237.17167245297628,Commercial,7086,450
R3,2025-12-07 18:00:00,260.41167297644563,Residential,7624,400
R4,2025-12-07 18:00:00,379.46624139307903,Residential,4746,440
R1,2025-12-07 19:00:00,192.20423713558674,Residential,6781,300
R2,2025-12-07 19:00:00,385.1363532068409,Commercial,7086,450
R3,2025-12-07 19:00:00,278.58738808200036,Residential,7624,400
R4,2025-12-07 19:00:00,165.87844642968003,Residential,4746,440
R1,2025-12-07 20:00:00,271.2754070508279,Residential,6781,300
R2,2025-12-07 20:00:00,210.42155080211313,Commercial,7086,450
R3,2025-12-07 20:00:00,340.9388316252603,Residential,7624,400
R4,2025-12-07 20:00:00,322.32718659570037,Residential,4746,440
R1,2025-12-07 21:00:00,322.00720244108254,Residential,6781,300
R2,2025-12-07 21:00:00,150.01319359949503,Commercial,7086,450
R3,2025-12-07 21:00:00,215.69841787097513,Residential,7624,400
R4,2025-12-07 21:00:00,210.9076249588669,Residential,4746,440
R1,2025-12-07 22:00:00,141.30513174010127,Residential,6781,300
R2,2025-12-07 22:00:00,322.37522625568147,Commercial,7086,450
R3,2025-12-07 22:00:00,346.94071647288246,Residential,7624,400
R4,2025-12-07 22:00:00,375.8120631100126,Residential,4746,440
R1,2025-12-07 23:00:00,385.56621781695634,Residential,6781,300
R2,2025-12-07 23:00:00,255.46752885843418,Commercial,7086,450
R3,2025-12-07 23:00:00,331.73028064195597,Residential,7624,400
R4,2025-12-07 23:00:00,202.6925713295391,Residential,4746,440
R1,2025-12-08 00:00:00,345.6860751589692,Residential,6781,300
R2,2025-12-08 00:00:00,342.7303766906274,Commercial,7086,450
R3,2025-12-08 00:00:00,300.36739154909606,Residential,7624,400
R4,2025-12-08 00:00:00,340.92327434028573,Residential,4746,440
R1,2025-12-08 01:00:00,92.18655282631798,Residential,6781,300
R2,2025-12-08 01:00:00,185.30322215342136,Commercial,7086,450
R3,2025-12-08 01:00:00,240.74119874587322,Residential,7624,400
R4,2025-12-08 01:00:00,380.8378328773954,Residential,4746,440
R1,2025-12-08 02:00:00,218.05629166661964,Residential,6781,300
R2,2025-12-08 02:00:00,386.47659131633014,Commercial,7086,450
R3,2025-12-08 02:00:00,145.99973801462963,Residential,7624,400
R4,2025-12-08 02:00:00,92.95640195318825,Residential,4746,440
R1,2025-12-08 03:00:00,182.92730051748788,Residential,6781,300
R2,2025-12-08 03:00:00,137.79778288645784,Commercial,7086,450
R3,2025-12-08 03:00:00,376.73718645938044,Residential,7624,400
R4,2025-12-08 03:00:00,311.66358353677924,Residential,4746,440
R1,2025-12-08 04:00:00,211.47489424281488,Residential,6781,300
R2,2025-12-08 04:00:00,233.70814604801208,Commercial,7086,450
R3,2025-12-08 04:00:00,121.69759279355794,Residential,7624,400
R4,2025-12-08 04:00:00,87.73852585024625,Residential,4746,440
R1,2025-12-08 05:00:00,297.4427381009385,Residential,6781,300
R2,2025-12-08 05:00:00,96.6927765323376,Commercial,7086,450
R3,2025-12-08 05:00:00,356.3135407014397,Residential,7624,400
R4,2025-12-08 05:00:00,320.61401290678396,Residential,4746,440
R1,2025-12-08 06:00:00,84.97379381883161,Residential,6781,300
R2,2025-12-08 06:00:00,215.09160868475288,Commercial,7086,450
R3,2025-12-08 06:00:00,389.8840274061549,Residential,7624,400
R4,2025-12-08 06:00:00,267.1953050855613,Residential,4746,440
R1,2025-12-08 07:00:00,338.8794641915184,Residential,6781,300
R2,2025-12-08 07:00:00,288.8167709634934,Commercial,7086,450
R3,2025-12-08 07:00:00,346.04412645888704,Residential,7624,400
R4,2025-12-08 07:00:00,393.8256391050009,Residential,4746,440
R1,2025-12-08 08:00:00,105.80448978027988,Residential,6781,300
R2,2025-12-08 08:00:00,309.1055887578393,Commercial,7086,450
R3,2025-12-08 08:00:00,373.3640481696643,Residential,7624,400
R4,2025-12-08 08:00:00,85.06931124675762,Residential,4746,440
R1,2025-12-08 09:00:00,309.24120221626373,Residential,6781,300
R2,2025-12-08 09:00:00,233.34092226249885,Commercial,7086,450
R3,2025-12-08 09:00:00,344.1062074871896,Residential,7624,400
R4,2025-12-08 09:00:00,355.21602696984496,Residential,4746,440
R1,2025-12-08 10:00:00,194.6181008883221,Residential,6781,300
R2,2025-12-08 10:00:00,290.69986971400556,Commercial,7086,450
R3,2025-12-08 10:00:00,239.99216641138395,Residential,7624,400
R4,2025-12-08 10:00:00,166.70148042758655,Residential,4746,440
R1,2025-12-08 11:00:00,257.2173374658799,Residential,6781,300
R2,2025-12-08 11:00:00,279.041908542241,Commercial,7086,450
R3,2025-12-08 11:00:00,168.42261487046108,Residential,7624,400
R4,2025-12-08 11:00:00,245.03890896145953,Residential,4746,440
R1,2025-12-08 12:00:00,393.7897413229059,Residential,6781,300
R2,2025-12-08 12:00:00,395.0915567874397,Commercial,7086,450
R3,2025-12-08 12:00:00,118.23813357109881,Residential,7624,400
R4,2025-12-08 12:00:00,197.36328853847897,Residential,4746,440
R1,2025-12-08 13:00:00,134.51735175639456,Residential,6781,300
R2,2025-12-08 13:00:00,281.2354059832834,Commercial,7086,450
R3,2025-12-08 13:00:00,373.3260567863797,Residential,7624,400
R4,2025-12-08 13:00:00,297.5098479050721,Residential,4746,440
R1,2025-12-08 14:00:00,319.80969185398465,Residential,6781,300
R2,2025-12-08 14:00:00,353.6644736080115,Commercial,7086,450
R3,2025-12-08 14:00:00,141.15872310737063,Residential,7624,400
R4,2025-12-08 14:00:00,307.3398243865944,Residential,4746,440
R1,2025-12-08 15:00:00,330.5810930014106,Residential,6781,300
R2,2025-12-08 15:00:00,269.2592418561634,Commercial,7086,450
R3,2025-12-08 15:00:00,351.10250299119696,Residential,7624,400
R4,2025-12-08 15:00:00,346.19176295307386,Residential,4746,440
R1,2025-12-08 16:00:00,272.80858593761593,Residential,6781,300
R2,2025-12-08 16:00:00,283.77213535018166,Commercial,7086,450
R3,2025-12-08 16:00:00,174.97084247589666,Residential,7624,400
R4,2025-12-08 16:00:00,368.6477422848372,Residential,4746,440
R1,2025-12-08 17:00:00,226.48470681703515,Residential,6781,300
R2,2025-12-08 17:00:00,370.3864791053694,Commercial,7086,450
R3,2025-12-08 17:00:00,307.3155507721042,Residential,7624,400
R4,2025-12-08 17:00:00,179.472082539247,Residential,4746,440
R1,2025-12-08 18:00:00,327.50572305614196,Residential,6781,300
R2,2025-12-08 18:00:00,255.60930077417086,Commercial,7086,450
R3,2025-12-08 18:00:00,103.78421300755328,Residential,7624,400
R4,2025-12-08 18:00:00,303.4495347809401,Residential,4746,440
R1,2025-12-08 19:00:00,106.89517487451621,Residential,6781,300
R2,2025-12-08 19:00:00,245.88128521541114,Commercial,7086,450
R3,2025-12-08 19:00:00,183.5205485109589,Residential,7624,400
R4,2025-12-08 19:00:00,115.68876913416733,Residential,4746,440
R1,2025-12-08 20:00:00,210.68918377597382,Residential,6781,300
R2,2025-12-08 20:00:00,294.3875323581897,Commercial,7086,450
R3,2025-12-08 20:00:00,308.69271356639274,Residential,7624,400
R4,2025-12-08 20:00:00,97.51297926008846,Residential,4746,440
R1,2025-12-08 21:00:00,249.31065219322136,Residential,6781,300
R2,2025-12-08 21:00:00,141.94242717297595,Commercial,7086,450
R3,2025-12-08 21:00:00,349.3737267541787,Residential,7624,400
R4,2025-12-08 21:00:00,391.83794511134914,Residential,4746,440
R1,2025-12-08 22:00:00,185.07156135206026,Residential,6781,300
R2,2025-12-08 22:00:00,233.0302736149295,Commercial,7086,450
R3,2025-12-08 22:00:00,245.67930030569403,Residential,7624,400
R4,2025-12-08 22:00:00,252.45821128957738,Residential,4746,440
R1,2025-12-08 23:00:00,305.6926201060273,Residential,6781,300
R2,2025-12-08 23:00:00,83.35283529113514,Commercial,7086,450
R3,2025-12-08 23:00:00,389.5894442581699,Residential,7624,400
R4,2025-12-08 23:00:00,286.2637250962115,Residential,4746,440
R1,2025-12-09 00:00:00,137.32682709370613,Residential,6781,300
R2,2025-12-09 00:00:00,139.49630183067472,Commercial,7086,450
R3,2025-12-09 00:00:00,285.9969049219488,Residential,7624,400
R4,2025-12-09 00:00:00,389.7852142800547,Residential,4746,440
R1,2025-12-09 01:00:00,157.78245695868605,Residential,6781,300
R2,2025-12-09 01:00:00,381.86981835538325,Commercial,7086,450
R3,2025-12-09 01:00:00,284.20809153717846,Residential,7624,400
R4,2025-12-09 01:00:00,195.40192220192034,Residential,4746,440
R1,2025-12-09 02:00:00,107.15120885696372,Residential,6781,300
R2,2025-12-09 02:00:00,311.3765902545871,Commercial,7086,450
R3,2025-12-09 02:00:00,251.3285926905515,Residential,7624,400
R4,2025-12-09 02:00:00,138.71622791167226,Residential,4746,440
R1,2025-12-09 03:00:00,84.13206784276665,Residential,6781,300
R2,2025-12-09 03:00:00,160.06313291279184,Commercial,7086,450
R3,2025-12-09 03:00:00,82.76678489631927,Residential,7624,400
R4,2025-12-09 03:00:00,271.46699562769925,Residential,4746,440
R1,2025-12-09 04:00:00,129.88833197196482,Residential,6781,300
R2,2025-12-09 04:00:00,175.227453089678,Commercial,7086,450
R3,2025-12-09 04:00:00,363.76005404343897,Residential,7624,400
R4,2025-12-09 04:00:00,255.78263848756066,Residential,4746,440
R1,2025-12-09 05:00:00,285.24009046554903,Residential,6781,300
R2,2025-12-09 05:00:00,93.51771938401103,Commercial,7086,450
R3,2025-12-09 05:00:00,94.02746903597188,Residential,7624,400
R4,2025-12-09 05:00:00,313.77377196614395,Residential,4746,440
R1,2025-12-09 06:00:00,155.1592660921096,Residential,6781,300
R2,2025-12-09 06:00:00,172.04859583502102,Commercial,7086,450
R3,2025-12-09 06:00:00,185.1046586634281,Residential,7624,400
R4,2025-12-09 06:00:00,231.17275267785197,Residential,4746,440
R1,2025-12-09 07:00:00,389.07927960925133,Residential,6781,300
R2,2025-12-09 07:00:00,100.80350900161082,Commercial,7086,450
R3,2025-12-09 07:00:00,325.389726213889,Residential,7624,400
R4,2025-12-09 07:00:00,219.52247081651353,Residential,4746,440
R1,2025-12-09 08:00:00,168.85180152858027,Residential,6781,300
R2,2025-12-09 08:00:00,273.9372285458127,Commercial,7086,450
R3,2025-12-09 08:00:00,137.69011807791784,Residential,7624,400
R4,2025-12-09 08:00:00,169.65463301137493,Residential,4746,440
R1,2025-12-09 09:00:00,159.16873428084443,Residential,6781,300
R2,2025-12-09 09:00:00,354.18433467454327,Commercial,7086,450
R3,2025-12-09 09:00:00,229.48937542825394,Residential,7624,400
R4,2025-12-09 09:00:00,365.8459256211986,Residential,4746,440
R1,2025-12-09 10:00:00,199.27636999392706,Residential,6781,300
R2,2025-12-09 10:00:00,335.12619765744535,Commercial,7086,450
R3,2025-12-09 10:00:00,349.27773762345447,Residential,7624,400
R4,2025-12-09 10:00:00,274.4247206173684,Residential,4746,440
R1,2025-12-09 11:00:00,290.70823304027476,Residential,6781,300
R2,2025-12-09 11:00:00,132.34150267663858,Commercial,7086,450
R3,2025-12-09 11:00:00,250.5510890494187,Residential,7624,400
R4,2025-12-09 11:00:00,190.87512524165962,Residential,4746,440
R1,2025-12-09 12:00:00,307.94222591901195,Residential,6781,300
R2,2025-12-09 12:00:00,195.0223307398444,Commercial,7086,450
R3,2025-12-09 12:00:00,134.40301822818085,Residential,7624,400
R4,2025-12-09 12:00:00,358.27945583459757,Residential,4746,440
R1,2025-12-09 13:00:00,181.1470636284594,Residential,6781,300
R2,2025-12-09 13:00:00,318.68048881391815,Commercial,7086,450
R3,2025-12-09 13:00:00,312.31053635993817,Residential,7624,400
R4,2025-12-09 13:00:00,116.6622896741465,Residential,4746,440
R1,2025-12-09 14:00:00,254.29963307175385,Residential,6781,300
R2,2025-12-09 14:00:00,95.563538440576,Commercial,7086,450
R3,2025-12-09 14:00:00,358.6890283581595,Residential,7624,400
R4,2025-12-09 14:00:00,182.60374869387104,Residential,4746,440
R1,2025-12-09 15:00:00,211.66134639690125,Residential,6781,300
R2,2025-12-09 15:00:00,361.6988028787045,Commercial,7086,450
R3,2025-12-09 15:00:00,187.23055969065044,Residential,7624,400
R4,2025-12-09 15:00:00,200.55556646497962,Residential,4746,440
R1,2025-12-09 16:00:00,204.06546759393095,Residential,6781,300
R2,2025-12-09 16:00:00,326.408721404896,Commercial,7086,450
R3,2025-12-09 16:00:00,261.1110579610484,Residential,7624,400
R4,2025-12-09 16:00:00,199.90354919496835,Residential,4746,440
R1,2025-12-09 17:00:00,272.9970381268176,Residential,6781,300
R2,2025-12-09 17:00:00,125.0561796671141,Commercial,7086,450
R3,2025-12-09 17:00:00,322.2272494359373,Residential,7624,400
